Gene name	Chromosome/scaffold name	Strand direction	Transcript	Intron/Exon	Intron/Exon number	Start (bp)	End (bp)	Length
Eno	chr2L	Rev	NM_164434	Intron	1	1728233	1729274	1042
Epac	chr2R	Rev	NM_001103732	Intron	9	6768315	6768368	54
Epac	chr2R	Rev	NM_001103732	Intron	8	6768511	6768578	68
Epac	chr2R	Rev	NM_001103732	Intron	7	6768666	6768925	260
Epac	chr2R	Rev	NM_001103732	Intron	6	6769024	6769307	284
Epac	chr2R	Rev	NM_001103732	Intron	5	6769360	6773639	4280
Epac	chr2R	Rev	NM_001103732	Intron	4	6773787	6792315	18529
Epac	chr2R	Rev	NM_001103732	Intron	3	6792411	6792478	68
Epac	chr2R	Rev	NM_001103732	Intron	2	6792622	6796905	4284
Epac	chr2R	Rev	NM_001103732	Intron	1	6797413	6798769	1357
Erk7	chrX	Rev	NM_167188	Intron	1	9267112	9267179	68
Evi5	chrX	Rev	NM_167285	Intron	8	11433418	11435382	1965
Evi5	chrX	Rev	NM_167285	Intron	7	11435482	11435548	67
Evi5	chrX	Rev	NM_167285	Intron	6	11435667	11435728	62
Evi5	chrX	Rev	NM_167285	Intron	5	11436397	11436774	378
Evi5	chrX	Rev	NM_167285	Intron	4	11436793	11437022	230
Evi5	chrX	Rev	NM_167285	Intron	3	11437138	11437203	66
Evi5	chrX	Rev	NM_167285	Intron	2	11438240	11438662	423
Fak	chr2R	Rev	NM_166352	Intron	1	19436644	19436857	214
Fdh	chr3R	Rev	NM_079586	Intron	2	10872026	10872095	70
Fdh	chr3R	Rev	NM_079586	Intron	1	10872186	10872254	69
Fer1HCH	chr3R	Rev	NM_080134	Intron	2	30386257	30386318	62
Fer1HCH	chr3R	Rev	NM_080134	Intron	1	30386597	30387463	867
Fer3	chr3R	Rev	NM_079598	Intron	1	11694022	11694087	66
Fgop2	chr2L	Rev	NM_001273242	Intron	1	6945070	6945133	64
Fife	chr3L	Rev	NM_001274409	Intron	7	2679153	2679212	60
Fife	chr3L	Rev	NM_001274409	Intron	6	2679470	2679618	149
Fife	chr3L	Rev	NM_001274409	Intron	5	2679868	2682220	2353
Fife	chr3L	Rev	NM_001274409	Intron	4	2682562	2684552	1991
Fife	chr3L	Rev	NM_001274409	Intron	3	2684689	2689488	4800
Fife	chr3L	Rev	NM_001274409	Intron	2	2689939	2697695	7757
Fife	chr3L	Rev	NM_001274409	Intron	1	2697927	2711351	13425
Flo1	chr2R	Rev	NM_166102	Intron	7	15566592	15566802	211
Flo1	chr2R	Rev	NM_166102	Intron	6	15566968	15567028	61
Flo1	chr2R	Rev	NM_166102	Intron	5	15567173	15567242	70
Flo1	chr2R	Rev	NM_166102	Intron	4	15567714	15567828	115
Flo1	chr2R	Rev	NM_166102	Intron	3	15567841	15568151	311
Flo1	chr2R	Rev	NM_166102	Intron	2	15568507	15568750	244
Flo1	chr2R	Rev	NM_166102	Intron	1	15568827	15569118	292
Fmo-2	chr2R	Rev	NM_136373	Intron	5	6642884	6643002	119
Fmo-2	chr2R	Rev	NM_136373	Intron	4	6643542	6644211	670
Fmo-2	chr2R	Rev	NM_136373	Intron	3	6644384	6644493	110
Fmo-2	chr2R	Rev	NM_136373	Intron	2	6644684	6644741	58
Fmo-2	chr2R	Rev	NM_136373	Intron	1	6644905	6644965	61
FoxK	chr3L	Rev	NM_001274772	Intron	4	11116362	11116427	66
FoxK	chr3L	Rev	NM_001274772	Intron	3	11116526	11116669	144
FoxK	chr3L	Rev	NM_001274772	Intron	2	11117170	11117304	135
FoxK	chr3L	Rev	NM_001274772	Intron	1	11118066	11120609	2544
FoxP	chr3R	Rev	NM_001260082	Intron	5	9728092	9728158	67
FoxP	chr3R	Rev	NM_001260082	Intron	4	9728236	9728320	85
FoxP	chr3R	Rev	NM_001260082	Intron	3	9728366	9728424	59
FoxP	chr3R	Rev	NM_001260082	Intron	2	9728603	9728658	56
FoxP	chr3R	Rev	NM_001260082	Intron	1	9728837	9728894	58
Fuca	chr3L	Rev	NM_001316434	Intron	4	11520035	11520105	71
Fuca	chr3L	Rev	NM_001316434	Intron	3	11520213	11520293	81
Fuca	chr3L	Rev	NM_001316434	Intron	2	11520436	11520508	73
Fuca	chr3L	Rev	NM_001316434	Intron	1	11522507	11522557	51
Fur1	chr3R	Rev	NM_001276025	Intron	4	25358117	25396711	38595
Fur1	chr3R	Rev	NM_001276025	Intron	3	25397563	25417937	20375
Fur1	chr3R	Rev	NM_001276025	Intron	2	25417965	25431916	13952
Fur1	chr3R	Rev	NM_001276025	Intron	1	25431982	25472481	40500
G6P	chr2L	Rev	NM_001103593	Intron	3	2814757	2814806	50
G6P	chr2L	Rev	NM_001103593	Intron	2	2815306	2815379	74
G6P	chr2L	Rev	NM_001103593	Intron	1	2815545	2815603	59
GABA-B-R2	chr3R	Rev	NM_079714	Intron	12	21771149	21771209	61
GABA-B-R2	chr3R	Rev	NM_079714	Intron	11	21771677	21771733	57
GABA-B-R2	chr3R	Rev	NM_079714	Intron	10	21771840	21771901	62
GABA-B-R2	chr3R	Rev	NM_079714	Intron	9	21772248	21772671	424
GABA-B-R2	chr3R	Rev	NM_079714	Intron	8	21772897	21772962	66
GABA-B-R2	chr3R	Rev	NM_079714	Intron	7	21773074	21773135	62
GABA-B-R2	chr3R	Rev	NM_079714	Intron	6	21773500	21773559	60
GABA-B-R2	chr3R	Rev	NM_079714	Intron	5	21773856	21773910	55
GABA-B-R2	chr3R	Rev	NM_079714	Intron	4	21774130	21774184	55
GABA-B-R2	chr3R	Rev	NM_079714	Intron	3	21774366	21774426	61
GABA-B-R2	chr3R	Rev	NM_079714	Intron	2	21774909	21775084	176
GABA-B-R2	chr3R	Rev	NM_079714	Intron	1	21775348	21775740	393
GCS2alpha	chrX	Rev	NM_167758	Intron	4	21601275	21601343	69
GCS2alpha	chrX	Rev	NM_167758	Intron	3	21602830	21602980	151
GCS2alpha	chrX	Rev	NM_167758	Intron	2	21603731	21604462	732
GCS2alpha	chrX	Rev	NM_167758	Intron	1	21604593	21605151	559
GCS2beta	chr2L	Rev	NM_136000	Intron	1	17483091	17483155	65
GLaz	chr2R	Rev	NM_001274011	Intron	4	13164490	13164545	56
GLaz	chr2R	Rev	NM_001274011	Intron	3	13164619	13164676	58
GLaz	chr2R	Rev	NM_001274011	Intron	2	13164832	13166423	1592
GLaz	chr2R	Rev	NM_001274011	Intron	1	13166636	13167902	1267
GNBP2	chr3L	Rev	NM_168771	Intron	4	18674105	18674168	64
GNBP2	chr3L	Rev	NM_168771	Intron	3	18674483	18674544	62
GNBP2	chr3L	Rev	NM_168771	Intron	2	18674978	18675218	241
GNBP2	chr3L	Rev	NM_168771	Intron	1	18675276	18675337	62
Galt	chr2L	Rev	NM_135218	Intron	3	6667009	6667085	77
Galt	chr2L	Rev	NM_135218	Intron	2	6667292	6667360	69
Galt	chr2L	Rev	NM_135218	Intron	1	6667531	6667670	140
Gas8	chrX	Rev	NM_001297912	Intron	4	3492438	3492512	75
Gas8	chrX	Rev	NM_001297912	Intron	3	3492817	3492883	67
Gas8	chrX	Rev	NM_001297912	Intron	2	3493049	3503388	10340
Gas8	chrX	Rev	NM_001297912	Intron	1	3503432	3504538	1107
Gcn5	chr3L	Rev	NM_140329	Intron	2	12521876	12521937	62
Gcn5	chr3L	Rev	NM_140329	Intron	1	12522591	12522644	54
Gdh	chr3R	Rev	NM_079746	Intron	2	23938052	23938120	69
Gdh	chr3R	Rev	NM_079746	Intron	1	23938556	23942593	4038
Gfrl	chr3R	Rev	NM_001300495	Intron	20	20381575	20381961	387
Gfrl	chr3R	Rev	NM_001300495	Intron	19	20382073	20382167	95
Gfrl	chr3R	Rev	NM_001300495	Intron	18	20382296	20383110	815
Gfrl	chr3R	Rev	NM_001300495	Intron	17	20383334	20383803	470
Gfrl	chr3R	Rev	NM_001300495	Intron	16	20383869	20385651	1783
Gfrl	chr3R	Rev	NM_001300495	Intron	15	20385980	20387058	1079
Gfrl	chr3R	Rev	NM_001300495	Intron	14	20387283	20387418	136
Gfrl	chr3R	Rev	NM_001300495	Intron	13	20387625	20389961	2337
Gfrl	chr3R	Rev	NM_001300495	Intron	12	20390157	20390245	89
Gfrl	chr3R	Rev	NM_001300495	Intron	11	20390431	20390757	327
Gfrl	chr3R	Rev	NM_001300495	Intron	10	20390814	20393666	2853
Gfrl	chr3R	Rev	NM_001300495	Intron	9	20394000	20398526	4527
Gfrl	chr3R	Rev	NM_001300495	Intron	8	20398628	20399357	730
Gfrl	chr3R	Rev	NM_001300495	Intron	7	20399968	20401178	1211
Gfrl	chr3R	Rev	NM_001300495	Intron	6	20401307	20403012	1706
Gfrl	chr3R	Rev	NM_001300495	Intron	5	20403161	20403223	63
Gfrl	chr3R	Rev	NM_001300495	Intron	4	20403395	20411081	7687
Gfrl	chr3R	Rev	NM_001300495	Intron	3	20411205	20465006	53802
Gfrl	chr3R	Rev	NM_001300495	Intron	2	20465111	20480692	15582
Gfrl	chr3R	Rev	NM_001300495	Intron	1	20481631	20483976	2346
Gk1	chr3L	Rev	NM_079916	Intron	2	202430	202488	59
Gk1	chr3L	Rev	NM_079916	Intron	1	203620	205367	1748
Gld	chr3R	Rev	NM_058155	Intron	3	7254325	7257123	2799
Gld	chr3R	Rev	NM_058155	Intron	2	7257245	7257316	72
Gld	chr3R	Rev	NM_058155	Intron	1	7257494	7265364	7871
Gli	chr2L	Rev	NM_165127	Intron	8	15756938	15757003	66
Gli	chr2L	Rev	NM_165127	Intron	7	15757706	15757766	61
Gli	chr2L	Rev	NM_165127	Intron	6	15758079	15758140	62
Gli	chr2L	Rev	NM_165127	Intron	5	15759361	15759416	56
Gli	chr2L	Rev	NM_165127	Intron	4	15759846	15760209	364
Gli	chr2L	Rev	NM_165127	Intron	3	15760343	15760401	59
Gli	chr2L	Rev	NM_165127	Intron	2	15760575	15762195	1621
Gli	chr2L	Rev	NM_165127	Intron	1	15762407	15762688	282
GluProRS	chr3R	Rev	NM_079747	Intron	5	23953379	23953445	67
GluProRS	chr3R	Rev	NM_079747	Intron	4	23955306	23955705	400
GluProRS	chr3R	Rev	NM_079747	Intron	3	23956769	23956825	57
GluProRS	chr3R	Rev	NM_079747	Intron	2	23956998	23957145	148
GluProRS	chr3R	Rev	NM_079747	Intron	1	23958064	23958242	179
GluRIIE	chr3R	Rev	NM_001043268	Intron	12	20644937	20644994	58
GluRIIE	chr3R	Rev	NM_001043268	Intron	11	20645258	20645313	56
GluRIIE	chr3R	Rev	NM_001043268	Intron	10	20645540	20645592	53
GluRIIE	chr3R	Rev	NM_001043268	Intron	9	20645795	20645849	55
GluRIIE	chr3R	Rev	NM_001043268	Intron	8	20646127	20646189	63
GluRIIE	chr3R	Rev	NM_001043268	Intron	7	20646275	20646326	52
GluRIIE	chr3R	Rev	NM_001043268	Intron	6	20646531	20646595	65
GluRIIE	chr3R	Rev	NM_001043268	Intron	5	20646827	20646883	57
Golgin104	chr3L	Rev	NM_140622	Intron	4	16350432	16350492	61
Golgin104	chr3L	Rev	NM_140622	Intron	3	16350648	16350709	62
Golgin104	chr3L	Rev	NM_140622	Intron	2	16350774	16350832	59
Golgin104	chr3L	Rev	NM_140622	Intron	1	16350953	16351119	167
Golgin245	chr2R	Rev	NM_137943	Intron	7	23371861	23371922	62
Golgin245	chr2R	Rev	NM_137943	Intron	6	23372040	23372104	65
Golgin245	chr2R	Rev	NM_137943	Intron	5	23372177	23372242	66
Golgin245	chr2R	Rev	NM_137943	Intron	4	23375954	23376032	79
Golgin245	chr2R	Rev	NM_137943	Intron	3	23376237	23376290	54
Golgin245	chr2R	Rev	NM_137943	Intron	2	23376467	23376531	65
Golgin245	chr2R	Rev	NM_137943	Intron	1	23376620	23376830	211
Gr22a	chr2L	Rev	NM_164440	Intron	1	1793832	1793896	65
Gr22c	chr2L	Rev	NM_164439	Intron	1	1790770	1790824	55
Gr22d	chr2L	Rev	NM_001272953	Intron	1	1789294	1789351	58
Gr22f	chr2L	Rev	NM_164437	Intron	1	1755406	1755467	62
Gr43a	chr2R	Rev	NM_078926	Intron	8	7391085	7391146	62
Gr43a	chr2R	Rev	NM_078926	Intron	7	7391499	7391554	56
Gr43a	chr2R	Rev	NM_078926	Intron	6	7391634	7391699	66
Gr43a	chr2R	Rev	NM_078926	Intron	5	7391841	7391895	55
Gr43a	chr2R	Rev	NM_078926	Intron	4	7392040	7392141	102
Gr43a	chr2R	Rev	NM_078926	Intron	3	7392305	7392371	67
Gr43a	chr2R	Rev	NM_078926	Intron	2	7392505	7392877	373
Gr43a	chr2R	Rev	NM_078926	Intron	1	7392933	7392995	63
Gr89a	chr3R	Rev	NM_142298	Intron	1	16497994	16498047	54
Gr93b	chr3R	Rev	NM_169972	Intron	1	21842680	21842736	57
Gr93c	chr3R	Rev	NM_169973	Intron	1	21844173	21844230	58
Gr93d	chr3R	Rev	NM_169974	Intron	1	21845622	21845681	60
Graf	chrX	Rev	NM_206722	Intron	12	15752334	15752392	59
Graf	chrX	Rev	NM_206722	Intron	11	15752473	15752540	68
Graf	chrX	Rev	NM_206722	Intron	10	15753837	15753908	72
Graf	chrX	Rev	NM_206722	Intron	9	15754015	15754084	70
Graf	chrX	Rev	NM_206722	Intron	8	15754416	15754485	70
Graf	chrX	Rev	NM_206722	Intron	7	15754773	15755103	331
Graf	chrX	Rev	NM_206722	Intron	6	15755156	15755214	59
Graf	chrX	Rev	NM_206722	Intron	5	15755287	15755346	60
Graf	chrX	Rev	NM_206722	Intron	4	15755563	15755818	256
Graf	chrX	Rev	NM_206722	Intron	3	15755993	15756078	86
Graf	chrX	Rev	NM_206722	Intron	2	15756237	15757855	1619
Graf	chrX	Rev	NM_206722	Intron	1	15758318	15760640	2323
Gs1l	chr2L	Rev	NM_057881	Intron	3	4455739	4455856	118
Gs1l	chr2L	Rev	NM_057881	Intron	2	4456076	4456385	310
Gs1l	chr2L	Rev	NM_057881	Intron	1	4456521	4456725	205
GstD1	chr3R	Rev	NM_001038953	Intron	1	12368594	12369202	609
GstZ1	chr3R	Rev	NM_141637	Intron	2	9455718	9455780	63
GstZ1	chr3R	Rev	NM_141637	Intron	1	9456112	9456165	54
GstZ2	chr3R	Rev	NM_169286	Intron	3	9458126	9458202	77
GstZ2	chr3R	Rev	NM_169286	Intron	2	9458534	9458594	61
GstZ2	chr3R	Rev	NM_169286	Intron	1	9458773	9460270	1498
Gyc32E	chr2L	Rev	NM_001103678	Intron	12	11141561	11141616	56
Gyc32E	chr2L	Rev	NM_001103678	Intron	11	11141799	11141854	56
Gyc32E	chr2L	Rev	NM_001103678	Intron	10	11142008	11142087	80
Gyc32E	chr2L	Rev	NM_001103678	Intron	9	11142241	11142330	90
Gyc32E	chr2L	Rev	NM_001103678	Intron	8	11142416	11142775	360
Gyc32E	chr2L	Rev	NM_001103678	Intron	7	11142885	11142948	64
Gyc32E	chr2L	Rev	NM_001103678	Intron	6	11143099	11143164	66
Gyc32E	chr2L	Rev	NM_001103678	Intron	5	11143289	11143338	50
Gyc32E	chr2L	Rev	NM_001103678	Intron	4	11143447	11143508	62
Gyc32E	chr2L	Rev	NM_001103678	Intron	3	11143584	11143912	329
Gyc32E	chr2L	Rev	NM_001103678	Intron	2	11144025	11144143	119
Gyc32E	chr2L	Rev	NM_001103678	Intron	1	11144278	11148707	4430
Gyc76C	chr3L	Rev	NM_001170004	Intron	18	19753591	19753677	87
Gyc76C	chr3L	Rev	NM_001170004	Intron	17	19753843	19753936	94
Gyc76C	chr3L	Rev	NM_001170004	Intron	16	19754166	19754230	65
Gyc76C	chr3L	Rev	NM_001170004	Intron	15	19754538	19754606	69
Gyc76C	chr3L	Rev	NM_001170004	Intron	14	19754773	19754889	117
Gyc76C	chr3L	Rev	NM_001170004	Intron	13	19755223	19755283	61
Gyc76C	chr3L	Rev	NM_001170004	Intron	12	19755575	19755694	120
Gyc76C	chr3L	Rev	NM_001170004	Intron	11	19755856	19755931	76
Gyc76C	chr3L	Rev	NM_001170004	Intron	10	19756104	19756172	69
Gyc76C	chr3L	Rev	NM_001170004	Intron	9	19756396	19756467	72
Gyc76C	chr3L	Rev	NM_001170004	Intron	8	19756623	19756696	74
Gyc76C	chr3L	Rev	NM_001170004	Intron	7	19756910	19757535	626
Gyc76C	chr3L	Rev	NM_001170004	Intron	6	19757602	19757724	123
Gyc76C	chr3L	Rev	NM_001170004	Intron	5	19757923	19758062	140
Gyc76C	chr3L	Rev	NM_001170004	Intron	4	19758289	19780039	21751
Gyc76C	chr3L	Rev	NM_001170004	Intron	3	19780280	19789963	9684
Gyc76C	chr3L	Rev	NM_001170004	Intron	2	19790255	19791447	1193
Gyc76C	chr3L	Rev	NM_001170004	Intron	1	19791611	19793453	1843
HDAC4	chrX	Rev	NM_001272578	Intron	13	13265037	13265129	93
HDAC4	chrX	Rev	NM_001272578	Intron	12	13265264	13265332	69
HDAC4	chrX	Rev	NM_001272578	Intron	11	13265768	13265837	70
HDAC4	chrX	Rev	NM_001272578	Intron	10	13265958	13266039	82
HDAC4	chrX	Rev	NM_001272578	Intron	9	13267255	13267321	67
HDAC4	chrX	Rev	NM_001272578	Intron	8	13268263	13268693	431
HDAC4	chrX	Rev	NM_001272578	Intron	7	13268841	13269827	987
HDAC4	chrX	Rev	NM_001272578	Intron	6	13269959	13270246	288
HDAC4	chrX	Rev	NM_001272578	Intron	5	13270321	13270390	70
HDAC4	chrX	Rev	NM_001272578	Intron	4	13270694	13271481	788
HDAC4	chrX	Rev	NM_001272578	Intron	3	13271590	13276434	4845
HDAC4	chrX	Rev	NM_001272578	Intron	2	13276548	13282165	5618
HDAC4	chrX	Rev	NM_001272578	Intron	1	13282230	13284891	2662
HP1Lcsd	chr2R	Rev	NM_001259549	Intron	1	23313302	23313801	500
Hand	chr2L	Rev	NM_135526	Intron	3	10292862	10294473	1612
Hand	chr2L	Rev	NM_135526	Intron	2	10294630	10294862	233
Hand	chr2L	Rev	NM_135526	Intron	1	10295060	10295208	149
Hasp	chr2L	Rev	NM_136134	Intron	1	19516859	19517127	269
Hayan	chrX	Rev	NM_001103550	Intron	7	18480485	18480541	57
Hayan	chrX	Rev	NM_001103550	Intron	6	18480729	18480793	65
Hayan	chrX	Rev	NM_001103550	Intron	5	18481066	18481160	95
Hayan	chrX	Rev	NM_001103550	Intron	4	18481229	18481356	128
Hayan	chrX	Rev	NM_001103550	Intron	3	18482134	18482308	175
Hayan	chrX	Rev	NM_001103550	Intron	2	18482490	18482554	65
Hayan	chrX	Rev	NM_001103550	Intron	1	18482644	18483440	797
Hel25E	chr2L	Rev	NM_164648	Intron	6	5540110	5540168	59
Hel25E	chr2L	Rev	NM_164648	Intron	5	5540301	5540971	671
Hel25E	chr2L	Rev	NM_164648	Intron	4	5541091	5541152	62
Hel25E	chr2L	Rev	NM_164648	Intron	3	5541337	5541432	96
Hel25E	chr2L	Rev	NM_164648	Intron	2	5541657	5541722	66
Hel25E	chr2L	Rev	NM_164648	Intron	1	5541970	5542182	213
Herp	chr2L	Rev	NM_135307	Intron	3	7797327	7797396	70
Herp	chr2L	Rev	NM_135307	Intron	2	7797733	7798162	430
Herp	chr2L	Rev	NM_135307	Intron	1	7798624	7799308	685
Hk	chrX	Rev	NM_167222	Intron	5	10254308	10255492	1185
Hk	chrX	Rev	NM_167222	Intron	4	10255591	10257667	2077
Hk	chrX	Rev	NM_167222	Intron	3	10258018	10258877	860
Hk	chrX	Rev	NM_167222	Intron	2	10258965	10259190	226
Hk	chrX	Rev	NM_167222	Intron	1	10259489	10263465	3977
Hnf4	chr2L	Rev	NM_164834	Intron	7	8687825	8687888	64
Hnf4	chr2L	Rev	NM_164834	Intron	6	8688549	8688620	72
Hnf4	chr2L	Rev	NM_164834	Intron	5	8688858	8688920	63
Hnf4	chr2L	Rev	NM_164834	Intron	4	8689059	8689128	70
Hnf4	chr2L	Rev	NM_164834	Intron	3	8689626	8689813	188
Hnf4	chr2L	Rev	NM_164834	Intron	2	8690253	8704360	14108
Hnf4	chr2L	Rev	NM_164834	Intron	1	8704541	8708485	3945
Hr3	chr2R	Rev	NM_001103786	Intron	8	10208129	10208190	62
Hr3	chr2R	Rev	NM_001103786	Intron	7	10208342	10208400	59
Hr3	chr2R	Rev	NM_001103786	Intron	6	10208645	10208705	61
Hr3	chr2R	Rev	NM_001103786	Intron	5	10208853	10208920	68
Hr3	chr2R	Rev	NM_001103786	Intron	4	10209025	10209100	76
Hr3	chr2R	Rev	NM_001103786	Intron	3	10209265	10209439	175
Hr3	chr2R	Rev	NM_001103786	Intron	2	10209609	10209879	271
Hr3	chr2R	Rev	NM_001103786	Intron	1	10210108	10236997	26890
Hsf	chr2R	Rev	NM_001043091	Intron	8	18130907	18130969	63
Hsf	chr2R	Rev	NM_001043091	Intron	7	18131046	18131135	90
Hsf	chr2R	Rev	NM_001043091	Intron	6	18131190	18131281	92
Hsf	chr2R	Rev	NM_001043091	Intron	5	18131388	18131459	72
Hsf	chr2R	Rev	NM_001043091	Intron	4	18131735	18131793	59
Hsf	chr2R	Rev	NM_001043091	Intron	3	18132942	18133003	62
Hsf	chr2R	Rev	NM_001043091	Intron	2	18133113	18133870	758
Hsf	chr2R	Rev	NM_001043091	Intron	1	18134109	18134406	298
Hus1-like	chr3R	Rev	NM_001275338	Intron	2	4809275	4810671	1397
Hus1-like	chr3R	Rev	NM_001275338	Intron	1	4810788	4811982	1195
IA-2	chr2L	Rev	NM_164401	Intron	11	1014485	1014549	65
IA-2	chr2L	Rev	NM_164401	Intron	10	1014717	1014776	60
IA-2	chr2L	Rev	NM_164401	Intron	9	1014975	1015034	60
IA-2	chr2L	Rev	NM_164401	Intron	8	1015257	1015314	58
IA-2	chr2L	Rev	NM_164401	Intron	7	1015928	1015992	65
IA-2	chr2L	Rev	NM_164401	Intron	6	1016077	1016138	62
IA-2	chr2L	Rev	NM_164401	Intron	5	1017642	1017710	69
IA-2	chr2L	Rev	NM_164401	Intron	4	1017769	1019267	1499
IA-2	chr2L	Rev	NM_164401	Intron	3	1019322	1033686	14365
IA-2	chr2L	Rev	NM_164401	Intron	2	1034191	1046809	12619
IA-2	chr2L	Rev	NM_164401	Intron	1	1047023	1047955	933
IFT52	chr2L	Rev	NM_135201	Intron	2	6556357	6556412	56
IFT52	chr2L	Rev	NM_135201	Intron	1	6557059	6557318	260
Idh	chr3L	Rev	NM_168268	Intron	2	8357906	8358555	650
Idh	chr3L	Rev	NM_168268	Intron	1	8358716	8360792	2077
Ilp3	chr3L	Rev	NM_140103	Intron	1	9801803	9801874	72
Ilp4	chr3L	Rev	NM_140104	Intron	1	9803887	9803947	61
Ilp6	chrX	Rev	NM_130644	Intron	2	2331848	2331925	78
Ilp6	chrX	Rev	NM_130644	Intron	1	2332140	2333319	1180
Imp	chrX	Rev	NM_167253	Intron	6	10797438	10797507	70
Imp	chrX	Rev	NM_167253	Intron	5	10797664	10797835	172
Imp	chrX	Rev	NM_167253	Intron	4	10798545	10798618	74
Imp	chrX	Rev	NM_167253	Intron	3	10798994	10813248	14255
Imp	chrX	Rev	NM_167253	Intron	2	10814094	10821318	7225
Imp	chrX	Rev	NM_167253	Intron	1	10821489	10821596	108
ImpL3	chr3L	Rev	NM_001274545	Intron	3	6259911	6259980	70
ImpL3	chr3L	Rev	NM_001274545	Intron	2	6260437	6260504	68
ImpL3	chr3L	Rev	NM_001274545	Intron	1	6260885	6262558	1674
InR	chr3R	Rev	NM_001144621	Intron	2	21588010	21603019	15010
InR	chr3R	Rev	NM_001144621	Intron	1	21603574	21619021	15448
Indy	chr3L	Rev	NM_168778	Intron	4	18831242	18831310	69
Indy	chr3L	Rev	NM_168778	Intron	3	18831428	18831494	67
Indy	chr3L	Rev	NM_168778	Intron	2	18831622	18831946	325
Indy	chr3L	Rev	NM_168778	Intron	1	18831985	18846035	14051
Ing3	chrX	Rev	NM_133088	Intron	1	18652788	18652863	76
Inos	chr2R	Rev	NM_058057	Intron	4	7455232	7455301	70
Inos	chr2R	Rev	NM_058057	Intron	3	7455770	7455833	64
Inos	chr2R	Rev	NM_058057	Intron	2	7456077	7456148	72
Inos	chr2R	Rev	NM_058057	Intron	1	7456848	7458608	1761
Int6	chr3L	Rev	NM_058037	Intron	2	16786171	16786256	86
Int6	chr3L	Rev	NM_058037	Intron	1	16786650	16786743	94
IntS2	chrX	Rev	NM_133004	Intron	2	17653756	17653821	66
IntS2	chrX	Rev	NM_133004	Intron	1	17655459	17655782	324
Inx5	chrX	Rev	NM_133125	Intron	1	19169517	19169809	293
Ipod	chrX	Rev	NM_001298152	Intron	2	10232225	10232293	69
Ipod	chrX	Rev	NM_001298152	Intron	1	10232597	10233013	417
Ir11a	chrX	Rev	NM_132567	Intron	2	12376580	12376650	71
Ir11a	chrX	Rev	NM_132567	Intron	1	12377207	12377315	109
Ir25a	chr2L	Rev	NM_135019	Intron	8	4831933	4832003	71
Ir25a	chr2L	Rev	NM_135019	Intron	7	4832597	4832794	198
Ir25a	chr2L	Rev	NM_135019	Intron	6	4833041	4833101	61
Ir25a	chr2L	Rev	NM_135019	Intron	5	4833217	4833265	49
Ir25a	chr2L	Rev	NM_135019	Intron	4	4833705	4833768	64
Ir25a	chr2L	Rev	NM_135019	Intron	3	4834045	4834106	62
Ir25a	chr2L	Rev	NM_135019	Intron	2	4834257	4834873	617
Ir25a	chr2L	Rev	NM_135019	Intron	1	4834973	4835246	274
Ir56a	chr2R	Rev	NM_166323	Intron	1	19095428	19095523	96
Ir75a	chr3L	Rev	NM_140755	Intron	6	17815888	17815984	97
Ir75a	chr3L	Rev	NM_140755	Intron	5	17816266	17816322	57
Ir75a	chr3L	Rev	NM_140755	Intron	4	17816936	17816985	50
Ir75a	chr3L	Rev	NM_140755	Intron	3	17817134	17817183	50
Ir75a	chr3L	Rev	NM_140755	Intron	2	17817524	17817579	56
Ir75a	chr3L	Rev	NM_140755	Intron	1	17817765	17817824	60
Ir75b	chr3L	Rev	NM_001144494	Intron	5	17818284	17818348	65
Ir75b	chr3L	Rev	NM_001144494	Intron	4	17819231	17819286	56
Ir75b	chr3L	Rev	NM_001144494	Intron	3	17819424	17819478	55
Ir75b	chr3L	Rev	NM_001144494	Intron	2	17819821	17819879	59
Ir75b	chr3L	Rev	NM_001144494	Intron	1	17820047	17820114	68
Ir75c	chr3L	Rev	NM_140756	Intron	5	17821012	17821171	160
Ir75c	chr3L	Rev	NM_140756	Intron	4	17821779	17821843	65
Ir75c	chr3L	Rev	NM_140756	Intron	3	17821981	17822033	53
Ir75c	chr3L	Rev	NM_140756	Intron	2	17822373	17822513	141
Ir75c	chr3L	Rev	NM_140756	Intron	1	17822690	17822740	51
Ir75d	chr3L	Rev	NM_140817	Intron	3	18908791	18909023	233
Ir75d	chr3L	Rev	NM_140817	Intron	2	18909885	18909980	96
Ir75d	chr3L	Rev	NM_140817	Intron	1	18910687	18910968	282
Ir8a	chrX	Rev	NM_167185	Intron	4	9234754	9234823	70
Ir8a	chrX	Rev	NM_167185	Intron	3	9235004	9235792	789
Ir8a	chrX	Rev	NM_167185	Intron	2	9236179	9236309	131
Ir8a	chrX	Rev	NM_167185	Intron	1	9236460	9236518	59
Irk2	chr3R	Rev	NM_001300556	Intron	5	23514146	23514208	63
Irk2	chr3R	Rev	NM_001300556	Intron	4	23514327	23514376	50
Irk2	chr3R	Rev	NM_001300556	Intron	3	23515160	23515212	53
Irk2	chr3R	Rev	NM_001300556	Intron	2	23515488	23518457	2970
Irk2	chr3R	Rev	NM_001300556	Intron	1	23518706	23519150	445
JIL-1	chr3L	Rev	NM_001274768	Intron	7	11081956	11082015	60
JIL-1	chr3L	Rev	NM_001274768	Intron	6	11082465	11082525	61
JIL-1	chr3L	Rev	NM_001274768	Intron	5	11083338	11083400	63
