Gene name	Chromosome/scaffold name	Strand direction	Transcript	Intron/Exon	Intron/Exon number	Start (bp)	End (bp)	Length
CG15117	chr2R	Rev	NM_137551	Exon	1	19128997	19129300	304
CG15144	chr2L	Rev	NM_136005	Exon	2	17528559	17528666	108
CG15144	chr2L	Rev	NM_136005	Exon	1	17528719	17529122	404
CG15145	chr2L	Rev	NM_136006	Exon	3	17529311	17531633	2323
CG15145	chr2L	Rev	NM_136006	Exon	1	17532009	17532234	226
CG15170	chr2L	Rev	NM_001299151	Exon	3	18988268	18989771	1504
CG15170	chr2L	Rev	NM_001299151	Exon	2	18989953	18990084	132
CG15170	chr2L	Rev	NM_001299151	Exon	1	18990155	18990233	79
CG1523	chr3R	Rev	NM_143378	Exon	3	28817342	28818674	1333
CG1523	chr3R	Rev	NM_143378	Exon	2	28818801	28819170	370
CG1523	chr3R	Rev	NM_143378	Exon	1	28819222	28819668	447
CG15279	chr2L	Rev	NM_165093	Exon	4	14846790	14847057	268
CG15279	chr2L	Rev	NM_165093	Exon	3	14848674	14848977	304
CG15279	chr2L	Rev	NM_165093	Exon	2	14849039	14849141	103
CG15279	chr2L	Rev	NM_165093	Exon	1	14851282	14851749	468
CG15306	chrX	Rev	NM_001272474	Exon	1	10331542	10331818	277
CG15412	chr2L	Rev	NM_001273067	Exon	2	3374121	3375028	908
CG15412	chr2L	Rev	NM_001273067	Exon	1	3375085	3375711	627
CG15473	chrX	Rev	NM_131951	Exon	2	4654003	4654232	230
CG15473	chrX	Rev	NM_131951	Exon	1	4654407	4654497	91
CG15547	chr3R	Rev	NM_143576	Exon	3	30881792	30882927	1136
CG15547	chr3R	Rev	NM_143576	Exon	2	30882983	30883071	89
CG15547	chr3R	Rev	NM_143576	Exon	1	30883128	30883503	376
CG1578	chrX	Rev	NM_001298212	Exon	1	11816426	11816551	126
CG15822	chr3L	Rev	NM_001274389	Exon	10	2153201	2154407	1207
CG15822	chr3L	Rev	NM_001274389	Exon	9	2154479	2154782	304
CG15822	chr3L	Rev	NM_001274389	Exon	8	2156634	2157142	509
CG15822	chr3L	Rev	NM_001274389	Exon	7	2157374	2157738	365
CG15822	chr3L	Rev	NM_001274389	Exon	6	2158247	2158996	750
CG15822	chr3L	Rev	NM_001274389	Exon	5	2160105	2160279	175
CG15822	chr3L	Rev	NM_001274389	Exon	4	2160337	2160450	114
CG15822	chr3L	Rev	NM_001274389	Exon	3	2160623	2160818	196
CG15822	chr3L	Rev	NM_001274389	Exon	2	2161631	2161882	252
CG15822	chr3L	Rev	NM_001274389	Exon	1	2163740	2163863	124
CG15878	chr3L	Rev	NM_139442	Exon	1	2210873	2212503	1631
CG15879	chr3L	Rev	NM_139437	Exon	2	2167550	2168784	1235
CG15879	chr3L	Rev	NM_139437	Exon	1	2168955	2169108	154
CG15890	chrX	Rev	NM_001298316	Exon	5	14757531	14758335	805
CG15890	chrX	Rev	NM_001298316	Exon	4	14758397	14759137	741
CG15890	chrX	Rev	NM_001298316	Exon	3	14759245	14759646	402
CG15890	chrX	Rev	NM_001298316	Exon	2	14759998	14760366	369
CG15890	chrX	Rev	NM_001298316	Exon	1	14765403	14765787	385
CG16723	chr3R	Rev	NM_142902	Exon	9	23593625	23593858	234
CG16723	chr3R	Rev	NM_142902	Exon	8	23593921	23594395	475
CG16723	chr3R	Rev	NM_142902	Exon	7	23594458	23594639	182
CG16723	chr3R	Rev	NM_142902	Exon	6	23594789	23595002	214
CG16723	chr3R	Rev	NM_142902	Exon	5	23595059	23595171	113
CG16723	chr3R	Rev	NM_142902	Exon	4	23595229	23595431	203
CG16723	chr3R	Rev	NM_142902	Exon	3	23595492	23595565	74
CG16723	chr3R	Rev	NM_142902	Exon	2	23595620	23595941	322
CG16723	chr3R	Rev	NM_142902	Exon	1	23596003	23596273	271
CG16732	chr3R	Rev	NM_001202343	Exon	2	23534900	23536382	1483
CG16732	chr3R	Rev	NM_001202343	Exon	1	23536445	23536710	266
CG16779	chr3R	Rev	NM_001275488	Exon	7	9471968	9472339	372
CG16779	chr3R	Rev	NM_001275488	Exon	6	9472405	9473164	760
CG16779	chr3R	Rev	NM_001275488	Exon	5	9473286	9473404	119
CG16779	chr3R	Rev	NM_001275488	Exon	4	9474717	9475381	665
CG16779	chr3R	Rev	NM_001275488	Exon	3	9475534	9475840	307
CG16779	chr3R	Rev	NM_001275488	Exon	2	9486601	9487203	603
CG16779	chr3R	Rev	NM_001275488	Exon	1	9493396	9493677	282
CG16781	chrX	Rev	NM_001272282	Exon	2	3462474	3463827	1354
CG16781	chrX	Rev	NM_001272282	Exon	1	3463881	3464044	164
CG16791	chr3R	Rev	NM_001300514	Exon	13	21321796	21322112	317
CG16791	chr3R	Rev	NM_001300514	Exon	12	21322173	21322347	175
CG16791	chr3R	Rev	NM_001300514	Exon	11	21322421	21322566	146
CG16791	chr3R	Rev	NM_001300514	Exon	10	21322635	21322754	120
CG16791	chr3R	Rev	NM_001300514	Exon	9	21322839	21322966	128
CG16791	chr3R	Rev	NM_001300514	Exon	8	21323439	21323527	89
CG16791	chr3R	Rev	NM_001300514	Exon	7	21323616	21323753	138
CG16791	chr3R	Rev	NM_001300514	Exon	6	21323881	21324018	138
CG16791	chr3R	Rev	NM_001300514	Exon	5	21324104	21324217	114
CG16791	chr3R	Rev	NM_001300514	Exon	4	21334704	21334768	65
CG16791	chr3R	Rev	NM_001300514	Exon	3	21337677	21337824	148
CG16791	chr3R	Rev	NM_001300514	Exon	2	21341887	21343048	1162
CG16791	chr3R	Rev	NM_001300514	Exon	1	21348396	21349601	1206
CG16868	chr2R	Rev	NM_137625	Exon	6	20281629	20284215	2587
CG16868	chr2R	Rev	NM_137625	Exon	5	20284278	20284859	582
CG16868	chr2R	Rev	NM_137625	Exon	4	20284916	20285590	675
CG16868	chr2R	Rev	NM_137625	Exon	3	20285646	20286405	760
CG16868	chr2R	Rev	NM_137625	Exon	2	20286468	20286796	329
CG16868	chr2R	Rev	NM_137625	Exon	1	20286854	20287094	241
CG17065	chrX	Rev	NM_001298559	Exon	4	20254692	20255081	390
CG17065	chrX	Rev	NM_001298559	Exon	3	20255132	20255672	541
CG17065	chrX	Rev	NM_001298559	Exon	2	20255764	20256032	269
CG17065	chrX	Rev	NM_001298559	Exon	1	20256776	20257199	424
CG17111	chr3R	Rev	NM_142862	Exon	3	23065279	23065468	190
CG17111	chr3R	Rev	NM_142862	Exon	2	23065538	23065882	345
CG17111	chr3R	Rev	NM_142862	Exon	1	23066651	23067259	609
CG17119	chr3R	Rev	NM_176543	Exon	8	23054410	23054628	219
CG17119	chr3R	Rev	NM_176543	Exon	7	23054729	23054831	103
CG17119	chr3R	Rev	NM_176543	Exon	6	23054888	23055176	289
CG17119	chr3R	Rev	NM_176543	Exon	5	23055363	23055723	361
CG17119	chr3R	Rev	NM_176543	Exon	4	23055789	23055971	183
CG17119	chr3R	Rev	NM_176543	Exon	3	23056042	23056138	97
CG17119	chr3R	Rev	NM_176543	Exon	2	23056199	23056326	128
CG17119	chr3R	Rev	NM_176543	Exon	1	23058884	23058958	75
CG17121	chr3R	Rev	NM_142857	Exon	7	23044664	23044904	241
CG17121	chr3R	Rev	NM_142857	Exon	6	23044973	23045098	126
CG17121	chr3R	Rev	NM_142857	Exon	5	23045157	23045334	178
CG17121	chr3R	Rev	NM_142857	Exon	4	23045401	23045473	73
CG17121	chr3R	Rev	NM_142857	Exon	3	23045527	23045703	177
CG17121	chr3R	Rev	NM_142857	Exon	2	23045762	23045917	156
CG17121	chr3R	Rev	NM_142857	Exon	1	23047733	23048214	482
CG17197	chr3R	Rev	NM_143168	Exon	2	25773334	25774379	1046
CG17197	chr3R	Rev	NM_143168	Exon	1	25774458	25775369	912
CG17198	chr3R	Rev	NM_001300603	Exon	2	25773334	25774379	1046
CG17198	chr3R	Rev	NM_001300603	Exon	1	25774458	25775369	912
CG17207	chr3R	Rev	NM_206480	Exon	1	12437817	12439139	1323
CG17233	chr3L	Rev	NM_001259912	Exon	11	20233173	20233948	776
CG17233	chr3L	Rev	NM_001259912	Exon	10	20234008	20234190	183
CG17233	chr3L	Rev	NM_001259912	Exon	9	20234264	20234547	284
CG17233	chr3L	Rev	NM_001259912	Exon	8	20234619	20234868	250
CG17233	chr3L	Rev	NM_001259912	Exon	7	20234929	20235066	138
CG17233	chr3L	Rev	NM_001259912	Exon	6	20235135	20235434	300
CG17233	chr3L	Rev	NM_001259912	Exon	5	20235502	20235677	176
CG17233	chr3L	Rev	NM_001259912	Exon	4	20236434	20237910	1477
CG17233	chr3L	Rev	NM_001259912	Exon	3	20238738	20239547	810
CG17233	chr3L	Rev	NM_001259912	Exon	2	20239863	20240532	670
CG17233	chr3L	Rev	NM_001259912	Exon	1	20241845	20241903	59
CG17258	chr2L	Rev	NM_001273052	Exon	4	3032895	3033131	237
CG17258	chr2L	Rev	NM_001273052	Exon	3	3033183	3033573	391
CG17258	chr2L	Rev	NM_001273052	Exon	2	3033632	3034971	1340
CG17258	chr2L	Rev	NM_001273052	Exon	1	3035021	3035348	328
CG17375	chr2L	Rev	NM_001273236	Exon	4	6804324	6805179	856
CG17375	chr2L	Rev	NM_001273236	Exon	3	6805246	6805359	114
CG17375	chr2L	Rev	NM_001273236	Exon	2	6805432	6805542	111
CG17375	chr2L	Rev	NM_001273236	Exon	1	6805594	6805792	199
CG17450	chrX	Rev	NM_167761	Exon	4	21605968	21606632	665
CG17450	chrX	Rev	NM_167761	Exon	3	21606796	21607383	588
CG17450	chrX	Rev	NM_167761	Exon	2	21607507	21607859	353
CG17450	chrX	Rev	NM_167761	Exon	1	21608532	21608920	389
CG17514	chr3L	Rev	NM_001015316	Exon	4	27967244	27974140	6897
CG17514	chr3L	Rev	NM_001015316	Exon	3	27987738	27988702	965
CG17514	chr3L	Rev	NM_001015316	Exon	2	28012381	28012483	103
CG17514	chr3L	Rev	NM_001015316	Exon	1	28012537	28012599	63
CG17684	chr2R	Rev	NM_001015352	Exon	13	1866363	1866562	200
CG17684	chr2R	Rev	NM_001015352	Exon	12	1866652	1866809	158
CG17684	chr2R	Rev	NM_001015352	Exon	11	1866865	1867050	186
CG17684	chr2R	Rev	NM_001015352	Exon	10	1926295	1926681	387
CG17684	chr2R	Rev	NM_001015352	Exon	9	1926739	1926863	125
CG17684	chr2R	Rev	NM_001015352	Exon	8	1995173	1995361	189
CG17684	chr2R	Rev	NM_001015352	Exon	7	1995419	1995551	133
CG17684	chr2R	Rev	NM_001015352	Exon	6	1995612	1995906	295
CG17684	chr2R	Rev	NM_001015352	Exon	5	2053024	2053291	268
CG17684	chr2R	Rev	NM_001015352	Exon	4	2053345	2053618	274
CG17684	chr2R	Rev	NM_001015352	Exon	3	2118977	2119244	268
CG17684	chr2R	Rev	NM_001015352	Exon	2	2245972	2246006	35
CG17684	chr2R	Rev	NM_001015352	Exon	1	2261829	2262115	287
CG17715	chr2R	Rev	NM_001259206	Exon	8	798550	798904	355
CG17715	chr2R	Rev	NM_001259206	Exon	7	803321	803398	78
CG17715	chr2R	Rev	NM_001259206	Exon	6	803459	803662	204
CG17715	chr2R	Rev	NM_001259206	Exon	5	803718	803785	68
CG17715	chr2R	Rev	NM_001259206	Exon	4	803836	803877	42
CG17715	chr2R	Rev	NM_001259206	Exon	3	803999	804121	123
CG17715	chr2R	Rev	NM_001259206	Exon	2	808244	808623	380
CG17715	chr2R	Rev	NM_001259206	Exon	1	808683	808871	189
CG17724	chr2R	Rev	NM_001274016	Exon	7	13184777	13185175	399
CG17724	chr2R	Rev	NM_001274016	Exon	6	13185784	13186155	372
CG17724	chr2R	Rev	NM_001274016	Exon	5	13186273	13186532	260
CG17724	chr2R	Rev	NM_001274016	Exon	4	13186600	13186922	323
CG17724	chr2R	Rev	NM_001274016	Exon	3	13186981	13187319	339
CG17724	chr2R	Rev	NM_001274016	Exon	2	13187394	13187908	515
CG17724	chr2R	Rev	NM_001274016	Exon	1	13189561	13190086	526
CG17806	chr3R	Rev	NM_142401	Exon	3	17801542	17801930	389
CG17806	chr3R	Rev	NM_142401	Exon	2	17801987	17803005	1019
CG17806	chr3R	Rev	NM_142401	Exon	1	17803056	17803260	205
CG17816	chr3R	Rev	NM_001104235	Exon	8	7864796	7864914	119
CG17816	chr3R	Rev	NM_001104235	Exon	7	7865151	7865430	280
CG17816	chr3R	Rev	NM_001104235	Exon	6	7865701	7865761	61
CG17816	chr3R	Rev	NM_001104235	Exon	5	7870228	7870348	121
CG17816	chr3R	Rev	NM_001104235	Exon	4	7871786	7871916	131
CG17816	chr3R	Rev	NM_001104235	Exon	3	7872013	7872118	106
CG17816	chr3R	Rev	NM_001104235	Exon	2	7885854	7886168	315
CG17816	chr3R	Rev	NM_001104235	Exon	1	7886596	7886733	138
CG17819	chr3R	Rev	NM_142737	Exon	2	21885198	21885332	135
CG17819	chr3R	Rev	NM_142737	Exon	1	21885395	21885550	156
CG1801	chrX	Rev	NM_167739	Exon	7	21311957	21312236	280
CG1801	chrX	Rev	NM_167739	Exon	6	21312327	21312811	485
CG1801	chrX	Rev	NM_167739	Exon	5	21313128	21313884	757
CG1801	chrX	Rev	NM_167739	Exon	4	21313940	21314083	144
CG1801	chrX	Rev	NM_167739	Exon	3	21314151	21314736	586
CG1801	chrX	Rev	NM_167739	Exon	2	21314838	21315111	274
CG1801	chrX	Rev	NM_167739	Exon	1	21317341	21317522	182
CG18012	chr3R	Rev	NM_142405	Exon	3	17809401	17809799	399
CG18012	chr3R	Rev	NM_142405	Exon	2	17809858	17810418	561
CG18012	chr3R	Rev	NM_142405	Exon	1	17810480	17811134	655
CG18132	chr2L	Rev	NM_134759	Exon	1	1516795	1517478	684
CG18213	chr3R	Rev	NM_142332	Exon	11	17037143	17037274	132
CG18213	chr3R	Rev	NM_142332	Exon	10	17037344	17037440	97
CG18213	chr3R	Rev	NM_142332	Exon	9	17037503	17037674	172
CG18213	chr3R	Rev	NM_142332	Exon	8	17037731	17038555	825
CG18213	chr3R	Rev	NM_142332	Exon	7	17038623	17038970	348
CG18213	chr3R	Rev	NM_142332	Exon	6	17039029	17039194	166
CG18213	chr3R	Rev	NM_142332	Exon	5	17039260	17039286	27
CG18213	chr3R	Rev	NM_142332	Exon	4	17039347	17039506	160
CG18213	chr3R	Rev	NM_142332	Exon	3	17039574	17039684	111
CG18213	chr3R	Rev	NM_142332	Exon	2	17039738	17039873	136
CG18213	chr3R	Rev	NM_142332	Exon	1	17040006	17040203	198
CG18547	chr3R	Rev	NM_141881	Exon	1	11980199	11980390	192
CG18563	chr2L	Rev	NM_135997	Exon	3	17456670	17457694	1025
CG18563	chr2L	Rev	NM_135997	Exon	2	17457756	17457806	51
CG18563	chr2L	Rev	NM_135997	Exon	1	17457870	17458044	175
CG18585	chr2L	Rev	NM_001273284	Exon	5	7689311	7689640	330
CG18585	chr2L	Rev	NM_001273284	Exon	4	7689720	7690107	388
CG18585	chr2L	Rev	NM_001273284	Exon	3	7690172	7690556	385
CG18585	chr2L	Rev	NM_001273284	Exon	2	7690683	7690819	137
CG18585	chr2L	Rev	NM_001273284	Exon	1	7690879	7691061	183
CG18609	chr2R	Rev	NM_137521	Exon	3	18742517	18743238	722
CG18609	chr2R	Rev	NM_137521	Exon	2	18743301	18743485	185
CG18609	chr2R	Rev	NM_137521	Exon	1	18743545	18743626	82
CG18659	chr2R	Rev	NM_001259287	Exon	10	9123304	9124145	842
CG18659	chr2R	Rev	NM_001259287	Exon	9	9124744	9125220	477
CG18659	chr2R	Rev	NM_001259287	Exon	8	9125551	9126066	516
CG18659	chr2R	Rev	NM_001259287	Exon	7	9127027	9127162	136
CG18659	chr2R	Rev	NM_001259287	Exon	6	9127419	9127877	459
CG18659	chr2R	Rev	NM_001259287	Exon	5	9127937	9128197	261
CG18659	chr2R	Rev	NM_001259287	Exon	4	9128257	9128310	54
CG18659	chr2R	Rev	NM_001259287	Exon	3	9128371	9128641	271
CG18659	chr2R	Rev	NM_001259287	Exon	2	9131164	9131358	195
CG18659	chr2R	Rev	NM_001259287	Exon	1	9131483	9132030	548
CG18808	chr3L	Rev	NM_144411	Exon	1	4806053	4807406	1354
CG18812	chr2R	Rev	NM_001273861	Exon	13	7718446	7719306	861
CG18812	chr2R	Rev	NM_001273861	Exon	12	7719376	7719574	199
CG18812	chr2R	Rev	NM_001273861	Exon	11	7719641	7719780	140
CG18812	chr2R	Rev	NM_001273861	Exon	10	7719843	7719996	154
CG18812	chr2R	Rev	NM_001273861	Exon	9	7725689	7725771	83
CG18812	chr2R	Rev	NM_001273861	Exon	8	7725868	7725995	128
CG18812	chr2R	Rev	NM_001273861	Exon	7	7727942	7728196	255
CG18812	chr2R	Rev	NM_001273861	Exon	6	7728269	7728378	110
CG18812	chr2R	Rev	NM_001273861	Exon	5	7728825	7728957	133
CG18812	chr2R	Rev	NM_001273861	Exon	4	7729016	7729158	143
CG18812	chr2R	Rev	NM_001273861	Exon	3	7729430	7729581	152
CG18812	chr2R	Rev	NM_001273861	Exon	2	7729642	7729708	67
CG18812	chr2R	Rev	NM_001273861	Exon	1	7735154	7735622	469
CG2082	chr3R	Rev	NM_001260006	Exon	9	5758680	5758850	171
CG2082	chr3R	Rev	NM_001260006	Exon	8	5760161	5760371	211
CG2082	chr3R	Rev	NM_001260006	Exon	7	5760630	5760792	163
CG2082	chr3R	Rev	NM_001260006	Exon	6	5760849	5760961	113
CG2082	chr3R	Rev	NM_001260006	Exon	5	5761646	5761717	72
CG2082	chr3R	Rev	NM_001260006	Exon	4	5762172	5762500	329
CG2082	chr3R	Rev	NM_001260006	Exon	3	5762557	5762620	64
CG2082	chr3R	Rev	NM_001260006	Exon	2	5762705	5762755	51
CG2082	chr3R	Rev	NM_001260006	Exon	1	5780864	5781076	213
CG2150	chr3R	Rev	NM_143635	Exon	1	31764648	31764772	125
CG2187	chr3R	Rev	NM_143633	Exon	8	31755356	31755791	436
CG2187	chr3R	Rev	NM_143633	Exon	7	31755854	31756386	533
CG2187	chr3R	Rev	NM_143633	Exon	6	31756445	31756553	109
CG2187	chr3R	Rev	NM_143633	Exon	5	31756641	31756781	141
CG2187	chr3R	Rev	NM_143633	Exon	4	31756835	31757054	220
CG2187	chr3R	Rev	NM_143633	Exon	3	31757111	31757228	118
CG2187	chr3R	Rev	NM_143633	Exon	2	31757309	31757468	160
CG2187	chr3R	Rev	NM_143633	Exon	1	31757775	31758637	863
CG2258	chrX	Rev	NM_001298071	Exon	9	8094250	8096834	2585
CG2258	chrX	Rev	NM_001298071	Exon	8	8096901	8097073	173
CG2258	chrX	Rev	NM_001298071	Exon	7	8097162	8097371	210
CG2258	chrX	Rev	NM_001298071	Exon	6	8097434	8097542	109
CG2258	chrX	Rev	NM_001298071	Exon	5	8097613	8097810	198
CG2258	chrX	Rev	NM_001298071	Exon	4	8097869	8099068	1200
CG2258	chrX	Rev	NM_001298071	Exon	3	8099141	8099290	150
CG2258	chrX	Rev	NM_001298071	Exon	2	8099351	8099616	266
CG2260	chrX	Rev	NM_132213	Exon	2	8119082	8119292	211
CG2260	chrX	Rev	NM_132213	Exon	1	8119355	8121147	1793
CG2781	chr3R	Rev	NM_141497	Exon	6	7981817	7982568	752
CG2781	chr3R	Rev	NM_141497	Exon	5	7982685	7983146	462
CG2781	chr3R	Rev	NM_141497	Exon	4	7983831	7983911	81
CG2781	chr3R	Rev	NM_141497	Exon	3	7983985	7984092	108
CG2781	chr3R	Rev	NM_141497	Exon	2	7984791	7984928	138
CG2781	chr3R	Rev	NM_141497	Exon	1	7995420	7995852	433
CG2841	chrX	Rev	NM_001258559	Exon	4	2344949	2348877	3929
CG2841	chrX	Rev	NM_001258559	Exon	3	2348945	2349247	303
CG2841	chrX	Rev	NM_001258559	Exon	2	2349342	2349613	272
CG2841	chrX	Rev	NM_001258559	Exon	1	2365906	2366356	451
CG2861	chrX	Rev	NM_001272317	Exon	10	4797231	4797570	340
CG2861	chrX	Rev	NM_001272317	Exon	9	4797633	4797872	240
CG2861	chrX	Rev	NM_001272317	Exon	8	4797967	4798512	546
CG2861	chrX	Rev	NM_001272317	Exon	7	4798571	4799881	1311
CG2861	chrX	Rev	NM_001272317	Exon	6	4799940	4800047	108
CG2861	chrX	Rev	NM_001272317	Exon	5	4800108	4800647	540
CG2861	chrX	Rev	NM_001272317	Exon	4	4800959	4803352	2394
CG2861	chrX	Rev	NM_001272317	Exon	3	4803427	4803618	192
CG2861	chrX	Rev	NM_001272317	Exon	2	4803690	4803820	131
CG2861	chrX	Rev	NM_001272317	Exon	1	4804698	4804862	165
CG2871	chrX	Rev	NM_131958	Exon	1	4775984	4777375	1392
CG2918	chrX	Rev	NM_130639	Exon	3	2271285	2273951	2667
CG2918	chrX	Rev	NM_130639	Exon	2	2274026	2274339	314
CG2918	chrX	Rev	NM_130639	Exon	1	2274875	2275068	194
CG2924	chrX	Rev	NM_001297890	Exon	10	2264657	2265485	829
CG2924	chrX	Rev	NM_001297890	Exon	9	2265548	2265816	269
CG2924	chrX	Rev	NM_001297890	Exon	8	2265877	2265955	79
CG2924	chrX	Rev	NM_001297890	Exon	7	2266036	2266184	149
CG2924	chrX	Rev	NM_001297890	Exon	6	2266248	2266539	292
CG2924	chrX	Rev	NM_001297890	Exon	5	2266597	2266671	75
CG2924	chrX	Rev	NM_001297890	Exon	4	2266820	2267107	288
CG2924	chrX	Rev	NM_001297890	Exon	3	2267177	2267293	117
CG2924	chrX	Rev	NM_001297890	Exon	2	2268938	2269704	767
CG2924	chrX	Rev	NM_001297890	Exon	1	2270699	2270761	63
CG2938	chrX	Rev	NM_001272297	Exon	4	3932156	3935179	3024
CG2938	chrX	Rev	NM_001272297	Exon	3	3935260	3935356	97
CG2938	chrX	Rev	NM_001272297	Exon	2	3935730	3936281	552
CG2938	chrX	Rev	NM_001272297	Exon	1	3936384	3936469	86
CG30016	chr2R	Rev	NM_165804	Exon	2	10874892	10875283	392
CG30016	chr2R	Rev	NM_165804	Exon	1	10875339	10875392	54
CG30116	chr2R	Rev	NM_137493	Exon	19	18456602	18457598	997
CG30116	chr2R	Rev	NM_137493	Exon	18	18460566	18460644	79
CG30116	chr2R	Rev	NM_137493	Exon	17	18460912	18461228	317
CG30116	chr2R	Rev	NM_137493	Exon	16	18461295	18461537	243
CG30116	chr2R	Rev	NM_137493	Exon	15	18461597	18462680	1084
CG30116	chr2R	Rev	NM_137493	Exon	14	18462738	18462833	96
CG30116	chr2R	Rev	NM_137493	Exon	13	18464851	18465033	183
CG30116	chr2R	Rev	NM_137493	Exon	12	18466979	18467093	115
CG30116	chr2R	Rev	NM_137493	Exon	11	18467378	18467507	130
CG30116	chr2R	Rev	NM_137493	Exon	10	18467575	18468022	448
CG30116	chr2R	Rev	NM_137493	Exon	9	18469502	18469959	458
CG30381	chr2R	Rev	NM_001103751	Exon	4	7929658	7930389	732
CG30381	chr2R	Rev	NM_001103751	Exon	3	7930452	7930600	149
CG30381	chr2R	Rev	NM_001103751	Exon	2	7930660	7930792	133
CG30381	chr2R	Rev	NM_001103751	Exon	1	7930854	7931016	163
CG30389	chr2R	Rev	NM_001274189	Exon	11	21148265	21149945	1681
CG30389	chr2R	Rev	NM_001274189	Exon	10	21150009	21150201	193
CG30389	chr2R	Rev	NM_001274189	Exon	9	21150265	21150923	659
CG30389	chr2R	Rev	NM_001274189	Exon	8	21150983	21151084	102
CG30389	chr2R	Rev	NM_001274189	Exon	7	21153885	21154166	282
CG30389	chr2R	Rev	NM_001274189	Exon	6	21154715	21155337	623
CG30389	chr2R	Rev	NM_001274189	Exon	5	21155404	21155530	127
CG30389	chr2R	Rev	NM_001274189	Exon	4	21155605	21155731	127
CG30389	chr2R	Rev	NM_001274189	Exon	3	21155793	21155937	145
CG30389	chr2R	Rev	NM_001274189	Exon	2	21156864	21157297	434
CG30389	chr2R	Rev	NM_001274189	Exon	1	21160097	21160401	305
CG30427	chr2R	Rev	NM_001169827	Exon	11	24928747	24929017	271
CG30427	chr2R	Rev	NM_001169827	Exon	10	24929073	24929198	126
CG30427	chr2R	Rev	NM_001169827	Exon	9	24929279	24929410	132
CG30427	chr2R	Rev	NM_001169827	Exon	8	24929479	24929718	240
CG30427	chr2R	Rev	NM_001169827	Exon	7	24929772	24930288	517
CG30427	chr2R	Rev	NM_001169827	Exon	6	24930345	24930473	129
CG30427	chr2R	Rev	NM_001169827	Exon	5	24930532	24930663	132
CG30427	chr2R	Rev	NM_001169827	Exon	4	24930723	24931161	439
CG30427	chr2R	Rev	NM_001169827	Exon	3	24934058	24934483	426
CG30427	chr2R	Rev	NM_001169827	Exon	2	24934552	24934835	284
CG30427	chr2R	Rev	NM_001169827	Exon	1	24937304	24937477	174
CG30463	chr2R	Rev	NM_166188	Exon	9	16678981	16679071	91
CG30463	chr2R	Rev	NM_166188	Exon	8	16679137	16679279	143
CG30463	chr2R	Rev	NM_166188	Exon	7	16680999	16681217	219
CG30463	chr2R	Rev	NM_166188	Exon	6	16697986	16698179	194
CG30463	chr2R	Rev	NM_166188	Exon	5	16698974	16699138	165
CG30463	chr2R	Rev	NM_166188	Exon	4	16699206	16699574	369
CG30463	chr2R	Rev	NM_166188	Exon	3	16705509	16706279	771
CG30463	chr2R	Rev	NM_166188	Exon	2	16716154	16716211	58
CG30463	chr2R	Rev	NM_166188	Exon	1	16730899	16732916	2018
CG3062	chrX	Rev	NM_131949	Exon	4	4641269	4641652	384
CG3062	chrX	Rev	NM_131949	Exon	3	4641833	4642142	310
CG3062	chrX	Rev	NM_131949	Exon	2	4642194	4642330	137
CG3062	chrX	Rev	NM_131949	Exon	1	4644758	4644868	111
CG3078	chrX	Rev	NM_001297888	Exon	5	2254403	2256101	1699
CG3078	chrX	Rev	NM_001297888	Exon	4	2256160	2257498	1339
CG3078	chrX	Rev	NM_001297888	Exon	3	2257880	2258266	387
CG3078	chrX	Rev	NM_001297888	Exon	2	2258328	2258741	414
CG3078	chrX	Rev	NM_001297888	Exon	1	2259721	2259863	143
CG3081	chrX	Rev	NM_001297936	Exon	4	4639259	4641063	1805
CG3081	chrX	Rev	NM_001297936	Exon	3	4641833	4642142	310
CG3081	chrX	Rev	NM_001297936	Exon	2	4642194	4642330	137
CG3081	chrX	Rev	NM_001297936	Exon	1	4643714	4643987	274
CG3091	chrX	Rev	NM_001297887	Exon	6	2252332	2252665	334
CG3091	chrX	Rev	NM_001297887	Exon	5	2252724	2252860	137
CG3091	chrX	Rev	NM_001297887	Exon	4	2252916	2253248	333
CG3091	chrX	Rev	NM_001297887	Exon	3	2253317	2253398	82
CG3091	chrX	Rev	NM_001297887	Exon	2	2253451	2253610	160
CG3091	chrX	Rev	NM_001297887	Exon	1	2253958	2254197	240
CG31010	chr3R	Rev	NM_170519	Exon	2	30704762	30705989	1228
CG31010	chr3R	Rev	NM_170519	Exon	1	30706055	30706121	67
CG31013	chr3R	Rev	NM_170515	Exon	1	30645640	30645880	241
CG31099	chr3R	Rev	NM_170220	Exon	1	25310007	25310943	937
CG31122	chr3R	Rev	NM_169815	Exon	5	18408275	18408440	166
CG31122	chr3R	Rev	NM_169815	Exon	4	18408619	18409270	652
CG31122	chr3R	Rev	NM_169815	Exon	3	18409332	18409436	105
CG31122	chr3R	Rev	NM_169815	Exon	2	18409498	18409871	374
CG31122	chr3R	Rev	NM_169815	Exon	1	18412762	18412874	113
CG31145	chr3R	Rev	NM_001144629	Exon	7	23631486	23632186	701
CG31145	chr3R	Rev	NM_001144629	Exon	6	23632505	23632687	183
CG31145	chr3R	Rev	NM_001144629	Exon	5	23635278	23635321	44
CG31145	chr3R	Rev	NM_001144629	Exon	4	23653739	23653768	30
CG31145	chr3R	Rev	NM_001144629	Exon	3	23659992	23660044	53
CG31145	chr3R	Rev	NM_001144629	Exon	2	23668219	23668340	122
